"@flipkartsupport Waiting for my order OD104203655731635000 for 2 days but not received till now, delay deliveries now common with @flipkart",0,1,0,0,0
Wonderful phone offered by @Snapdeal. Can play Games without getting the system slow. OnePlus One is superb! https://t.co/jb6osbewPp ..12,0,0,1,0,0
@flipkartsupport how to remove conversation in ping??? Help!!!!!,0,1,0,0,0
RT @MaybellineIndia: @karishmadmpy Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion...,0,0,0,0,1
@Flipkart #FlipkartFestiveHomes 1. LED TV 4 dad still we hv old black in white tv 2 cookware- maa 3- diya- home https://t.co/quW2DqMbFz 11,0,0,0,0,1
@flipkartsupport @_sachinbansal Ridiculous services by flipkart from last 2 days delivery attempt unsuccessful without my consent.,0,1,0,0,0
@_sachinbansal customer service people r screwing your valued customers (Provided u feel and think your customers add any value to your bran,0,1,0,0,0
@ShopClues 3rd class customer care service no response,0,1,0,0,0
"@Flipkart #FlipkartFestiveHomes Philips (40.2) LED T.V, Wood Free Standing Wardrobe, Electric Deep Fryer https://t.co/gP94eq6Mr3",0,0,0,0,1
RT @Utkarsh_LFC: Akademi Awards on Sale on Snap Deal FlipKart and Amazon #AkademiUnrest,0,0,1,0,0
RT @rakumar2008: #mensday19nov Show some love 2 men @Flipkart,0,0,0,0,1
RT @Flipkart: 2 days to go for Indias biggest sale! Hope youre set. #TheBigBillionDays http://t.co/VtLQ9sRKOZ,0,0,0,0,1
Download the @Matchify app from here:- https://t.co/iRrqIIt59a Review it and win Moto X Play and @Flipkart Voucher Daily @anwesha_halder,0,0,0,0,1
@amazonIN Is the HDFC 15% offer from 13 oct applicable for OnePlus 2 also? Pls confirm. .,0,0,0,1,0
@Paytmcare @Paytm @amicvoice and other guys help me out.PayTM customer care is not helping.There promised campaign codes are not working.1/n,0,1,0,0,0
RT @RoflGandhi_: Chhota Rajan's arrest reminded me of my long time wishlist. Thank you @amazonIN https://t.co/UYIBqwzkoW,0,0,0,0,1
"@Paytmcare ordr date21oct,estd by29oct.2day 31oct,where is my order?3clas dlvry srvc,dlvrd it 2day else i'll cncl. https://t.co/4eOQHh3kzM",0,1,0,0,0
@Flipkart Fingers crossed! :) #FlipkartFestiveHomes,0,0,0,0,1
.@amazonIN Order ID 402-6864685-3381928,0,1,0,0,0
@Lenovo_in @amazonIN Future of Phablet - Lenovo Phab Plus Tablet available in India http://t.co/7IPH9wFVJa http://t.co/VSzY18Jr3Y,0,0,1,0,0
@Paytmcare hi this is my mobile no 8142574389 and its my order id 124828478102 there is no progress in this order pls deliver this asap,0,1,0,0,0
"@Flipkart my Wishlist Dinner set,Cup set,Glass set",0,0,0,0,1
RT @MaybellineIndia: @aindrila Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #MaybellineA...,0,0,0,0,1
"Sebab sebelum ni aku dok shopping online (amazon, flipkart, ebay), order domino's, sampai semua delivery boy kenal aku.",0,0,0,0,1
@gayatrithangjam Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #MaybellineAtAIFW,0,0,0,0,1
@ShopClues I loved to play with you Hope to win #SundayFleaMarket https://t.co/2etyOrnOKc,0,0,0,0,1
@Flipkart #2 for Flipkart Festive Homes - Opulent Cushion Covers! - https://t.co/KWj1ynRMAF #FlipkartFestiveHomes https://t.co/9EvZB70iQY,0,0,0,0,1
@flipkartsupport thank you. I got the message.,0,1,0,0,0
@amazonIN and @Flipkart are offering the #StarWars #TheForceAwakens action figures for sale now!!! Woohoo !!!!! #KillEen #CaptainPhasma,0,0,1,0,0
"@Flipkart black solid table Philips hand blender Samsung 32FH4003 LED TV, ll make my home bfl #FlipkartFestiveHomes https://t.co/b9N5zrhHmo",0,0,0,0,1
Give respect to Men in your life.. they are also human #MensDay19Nov @Flipkart @myntra @snapdeal @HomeShop18 https://t.co/p85gwTd3tg,0,0,0,0,1
RT @MaybellineIndia: @sweetsanti7 Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Maybelli...,0,0,0,0,1
RT @WorldsShop1: #Yoga #Meditation #Exercises #postures #Club #health #fitness #India #classes #Kundalini #Holistic #App on #Amazon http://...,0,0,0,0,1
@Paytmcare THis is nto the issue you are just keeping the money with you for 5-6 days then seller accpets then you send in 3-4 days NOpaytm,0,1,0,0,0
"Ths year,buy #Diwali #gifts online. Cool stocks @amazonIN @UrbanLadder @FabFurnish @Pepperfry @giftsportal @snapdeal https://t.co/0MyNe9Xg2s",0,0,0,0,1
"Ecommerce cos like Snapdeal, Flipkart gear up for festive season; focus on last-mile delivery http://t.co/fW5TSrPAj9 #ecommerce",0,0,0,0,1
@Flipkart #FlipkartFestiveHomes 1. LED TV for dad still we hv old black in white tv 2 cookware- maa 3- diya- home https://t.co/quW2DqMbFz 7,0,0,0,0,1
@Flipkart Really hope there won't be any wide out of stock issues as it was the case last time.#TheBigBillionDays,0,0,1,0,0
"RT @INSubcontinent: https://t.co/iwVKbGPPFF Ecroaker: #ironladyindira -&gt; Discover Flipkart Offers, Coupon Codes at https://t.co/mWfEvdv4Tx",0,0,0,0,1
"I wrote to @uber support regarding unfair cancellation fees, they said 'Rs.80 is refunded' but I don't see it anywhere in my @Paytm wallet",0,1,0,0,0
@India_Progress I always hv atleast 10k in paytm,0,0,0,0,1
Are you seriously selling these products on such a low price!!! If yes than I would like to buy 100 ;) #Flipkart https://t.co/mQGMDNfVje,0,0,0,1,0
These funny things happen when one order from @ShopClues I am confused - is it @AskmeBazaar or shopclues. :D http://t.co/SQcun63MLS,0,0,0,0,1
@Flipkart here is my wishlist https://t.co/ePpBfwgU3v 2. Recliner 3. Airfrier #FlipkartFestiveHomes https://t.co/u3FFWsZUVw,0,0,0,0,1
@flipkartsupport @_sachinbansal got another call conveying sending of replacement. issues of mental trauma and harassment remains,0,1,0,0,0
RT @VyangyaPuraan: @writer_baazi @RoflGandhi_ @amazonIN wowww d4 company ka laptop : Aalia https://t.co/CnyBUIavlr,0,0,0,0,1
@Paytmcare I haven't received refund on my card period you are chart fraud n fake organisation U sold cheap product n show something else,0,1,0,0,0
Was Planing to buy #Yuphoria on my birthday next week from @amazonIN but it's unavailable. Hope it gets back in stock soon..,0,0,1,0,0
"Done with @Flipkart. Rude delivery guys, customer care agents who hear less. How does a delivery request turn into a cancellation request?",0,1,0,0,0
@writer_baazi @RoflGandhi_ @amazonIN wowww d4 company ka laptop : Aalia https://t.co/CnyBUIavlr,0,0,0,0,1
"@Flipkart ""My Wish List"" #FlipkartFestiveHomes https://t.co/86XEdbU3zA",0,0,0,0,1
RT @MaybellineIndia: C'mon girls! Share your favorite runway look from Amazon India Fashion Week and stand a chance to win something fun. #...,0,0,0,0,1
@vaibhavshan @Paytmcare @Paytm not fair at all.,0,1,0,0,0
How many RTs for this cutest pic of @akshaykumar sir with fan at Flipkart Big billion day success party.... https://t.co/ME6IszzrWA,0,0,0,0,1
@Flipkart My wish list and hope to win #FlipkartFestiveHomes https://t.co/LJ5HxD9RIw,0,0,0,0,1
Need 1k Flipkart voucher urgently. Help me out anyone!,0,0,0,0,1
ONLYOffers1: #Flipkart Download best #FlipkartApp 4 #Android #iOS #Windows Mre offers on #mobileapp : https://t.co/479rLKkV1C ...,0,0,0,0,1
@llMGWVll @classicmohyor Min 50% Off On Men's Footwear at #Flipkart !! Limited Period Offer Click On http://t.co/cJmEgU5LQ4 To Know More..,0,0,0,1,0
Flipkart's to-do list on the eve of #BigBillionDays 1. Ensure all sellers have been empowered to do inventory... http://t.co/OUGHJnpxyq,0,0,0,0,1
@panindra_k_r @amazon @Flipkart @eBay can't believe they can give that sort of discount for ever; there must be a reason;,0,0,0,1,0
Cotton corporation asked to purchase Punjab cotton: (Read: Flipkart opens fulfilment centre near Gurgaon) Unio... http://t.co/rgwAEkYwCu,0,0,0,0,1
"Fall for the Fashion! Get upto 80% #Discount on Clothing, Shoes &amp; Accessories at #Amazon India #Fashion - http://t.co/1CGPQjnMeR",0,0,0,1,0
RT @abhi15blr: @amazonIN any offers on Kannada # books tomorrow on the occasion of #,0,0,0,0,1
@flipkartsupport @Flipkart from when have you guys become so indifferent to customers! Can someone bother to respond?,0,1,0,0,0
RT @compareraja: Complete our simple survey and win Flipkart Vouchers worth 1000 INR &gt;&gt; https://t.co/z7IO1vzoS4 https://t.co/WlCx3pqrf1,0,0,0,0,1
So guys Dhanteras is here! Its time to save big on Gold! Shop now: https://t.co/bm3sg90foH #SonePeBachao @ShopClues,0,0,0,0,1
Oh So Ethnic #Sale on #Flipkart - November 4th - 5th #OhSoEthnic https://t.co/pliyCpyc7s https://t.co/J7WopvOpV8,0,0,0,0,1
RT @Lovely_Sathish: @amazonIN Wish to upgrade my broken laptop by winning . Hope you fulfil my dream #AmazonSaleDay2,0,0,0,0,1
@rupasubramanya @nanditathhakur @aamir_khan cheer up guys. Snapdeal degraded to 4.0 from 4.1 rating yesterday. https://t.co/NwAAQiMaXV,0,0,0,0,1
@Flipkart to my family 1)BPl (40) LED TV (Dad) 2)HomeTown Vento (bro) 3)Corelle Pack (mom) #FlipkartFestiveHomes 2 https://t.co/5RZFEMELew,0,0,0,0,1
RT vrayapareddi #Flipkart says it's time for #wearables #festiveseason #indianfestivals #etailer #ecommerce #inter... https://t.co/12gzJzznb1,0,0,0,0,1
@Paytmcare 106687393,0,0,0,0,1
@Snapdeal has some super phones. Super Quick web surfing is now possible OnePlus One. Great! https://t.co/S4rtEHxoBW,0,0,1,0,0
RT @khansujata: @amazonIN still I am getting the msg. The delivery persons updating the status without even bothering to inform me.,0,1,0,0,0
@Flipkart @flipkartsupport Lovely fleece! Book with printed MRP of 195 is now sold at an escalated price of 199? http://t.co/JxRUNsjhkR,0,0,0,1,0
@Paytmcare why is my cashback amount of rs 9980 not processed. It's been more than 45 days since I have placed the order.,0,1,0,0,0
RT @plum_paradise: I'm only looking forward to the festive season because its bringing back deal days with @amazonIN's #AmazonFestiveSale.,0,0,0,1,0
"@indiaOnDeals thanks for sharing Amazon Deals (india), have a great Sunday :) (insight by http://t.co/rJkF2F4VyC)",0,0,0,1,0
@Flipkart Your own WS Retail is losing its glory and quality management.Many users are complaining on the depleting service.Better act fast!,0,1,0,0,0
RT @MaybellineIndia: Our favorite runway look from Amazon India Fashion Week! Share yours to win something exciting. #MaybellineAtAIFW http...,0,0,0,0,1
RT @MaybellineIndia: Tell us your favorite runway look from Amazon India Fashion Week and stand a chance to win something fun. #MaybellineA...,0,0,0,0,1
@ShopClues #SundayFleaMarket Hope to win this time..,0,0,0,0,1
@Flipkart Samsung LED TV Philips HD Air Fryer Durian Berry Sofa #FlipkartFestiveHomes https://t.co/DVlyYcKpBm,0,0,0,0,1
Homegrown online shopping site Flipkart announces appointment of new CFO for its commerce platform Sriram... http://t.co/C9ucb4whgN,0,0,0,0,1
@flipkartsupport well even if I block the conversation stays,0,1,0,0,0
@Paytmcare I have tried a lot.I can't keep trying.This look like a technical problem and not the users issue.yesterday you said to wait why?,0,1,0,0,0
But @amazonIN Never say even sorry for too much late delivery Dangerous OnLine side if u Pay advance #socialmedia https://t.co/zeF4iOda2s,0,1,0,0,0
New post (Flipkart Deal: Flipkart Gift Vouchers 5% cashback on Rs.2000 or above) has been published on Indiadime http://t.co/a4grtvfmO2,0,0,0,1,0
RT @MaybellineIndia: @Cosme_1696 Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Maybellin...,0,0,0,0,1
Amazing phones on @Snapdeal Switching from one app to another is so much smoother! OnePlus One is amazing! https://t.co/S4rtEHxoBW,0,0,1,0,0
RT @DevendraSingh__: He : Flipkart iPhone 6s ? Airtel 4G : iPhone 7 ...,0,0,0,0,1
@amazonIN I had placed the order on 3rd Oct. High value item. Yet delayed &amp; then w/o attempting delivery it says consignee not available..,0,1,0,0,0
@vijayshekhar @paytmcare ticket number 114061614,0,0,0,0,1
@snapdeal bad deal..price high .. Best mobile phone price not low... I am waiting flipkart......,0,0,0,1,0
RT @couponveda: @anuradhagoyal talks evolution of startups &amp; excitement which kept them going. Stories book #flipkart #commonfloor https://...,0,0,0,0,1
@MIGIWIV @MGWV_ROSE Min 50% Off On Men's Footwear at #Flipkart !! Limited Period Offer Click On http://t.co/cJmEgU5LQ4 To Know More,0,0,0,1,0
Diwali @Flipkart 1. Polypropylene lantern 2. Nylon yellow lantern 3. Light pig wall lamp #FlipkartFestiveHomes https://t.co/jisBQgOFde,0,0,0,0,1
RT @MaybellineIndia: @QuirkyEngineerR Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Mayb...,0,0,0,0,1
@YuktiKhanna1 Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion Week and win big.,0,0,0,0,1
I think this @AllIndiaBakchod spot for @Flipkart should win every award that exists. http://t.co/dFAfYacR1A @beastoftraal,0,0,0,0,1
@isaurabhAB that was @snapdeal after huge discount on electronic sale. And now see @amazon without sale. Beware!! http://t.co/jP6xRG4DAu,0,0,0,1,0
@Flipkart mobile,0,0,0,0,1
@oindrillab2 thank you for suggestion but both are my best shopping site @Flipkart gives you a voucher share option &amp; easy return policy,0,1,0,0,0
@Flipkart My Dream Must Wants For My New Home Sweet Home #FlipkartFestiveHomes https://t.co/zXyaDBXamL 330,0,0,0,0,1
@Flipkart Nova donut maker Lg Led Tv- ultra HF Kent grand plus RO + UV This is my wishlist #FlipkartFestiveHomes https://t.co/RWPExeFPER,0,0,0,0,1
RT @himanshush185: @Shaandaar_Oct22 @harshika_luv @tanyya_grover @kanchansenseo @contest @amazonIN vouchers now @ http://t.co/dk3ZhLoUSQ #...,0,0,0,0,1
#Buy Designer #Sarees at Low Price For #Diwali Celebration https://t.co/Otzk5mqhlD @Flipkart @snapdeal @INDIAROOTS https://t.co/trXPODgtBY,0,0,1,0,0
Download the @Matchify app from here:- https://t.co/iRrqIIt59a Review it and win Moto X Play and @Flipkart Voucher Daily @abhishek2526,0,0,0,0,1
RT @MaybellineIndia: @TeamSonaholic Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Maybel...,0,0,0,0,1
@Flipkart Here It Is...My Favorite 3 Wish Lists For The Amazing Grand Appliance Festival. #FlipkartFestiveHomes https://t.co/jdpdP8ZEZj,0,0,0,0,1
It's about time flipkart picked up a thing or two from Amazon. Can we not come up with products like the Kindle Store?,0,0,1,0,0
"Ths year, buy #diwali #gifts online Cool stocks @amazonIN @UrbanLadder @FabFurnish @Pepperfry @giftsportal @snapdeal https://t.co/bE1pcsBxLk",0,0,0,0,1
@sujaykoner @dibindas #JOIN &amp; #WIN Rs 5000 Flipkart Voucher from @PrivilegeCard1 #FeelPrivilegedCompetition https://t.co/ZvWQTOjMHT,0,0,0,0,1
@Flipkart we can use flipkart voucher on big billion days?????,0,1,0,0,0
@Flipkart #FlipkartFestiveHomes 1) #Honor7 https://t.co/yLK34Q66Yc 3,0,0,0,0,1
I think @TheQtyappaGuy spot for @Flipkart should win every award that exists. http://t.co/dFAfYacR1A ... @beastoftraal,0,0,0,0,1
"@flipkartsupport OD204064867583952000 placed this order in 2nd October hasn't been shipped yet,may i know whats causing the delay",0,1,0,0,0
RT @MaybellineIndia: @roxannebamboat Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Maybe...,0,0,0,0,1
Myntra Has 80% Of Its Traffic And 60% Of Sales Coming From The Mobile App In 2015 - Dazeinfo https://t.co/R0EfKMoS28 @flipkart @myntra,1,0,0,0,0
Choose a team you want to spend rest of ur life wrkng: Niket Desai Flipkart https://t.co/2r1Hihf5aN @YourStoryCo #tsparks #tsparks15 #posts,0,0,0,0,1
#FlipkartFestiveHomes #FlipkartFestiveHomes #FlipkartFestiveHomes https://t.co/6qgsHPuPH7,0,0,0,0,1
A man is a rational thinker who changed the entire world with his thinking. #MensDay19Nov @Flipkart @snapdeal https://t.co/GnM11iMwhs,0,0,0,0,1
@flipkartsupport pls check Dm &amp; reply,0,1,0,0,0
@foram104 Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion Week and win big.,0,0,0,0,1
RT @ankitlunia2011: Upgrading to a supermodel wardrobe or buying a new phone to suit your style. What's you plan at the #AmazonSaleDay2 htt...,0,0,0,0,1
"RT @htTweets: .@Flipkart to pay Rs 10,000 for delivering wrong product https://t.co/17K0u19Eog https://t.co/U4fjGoUk5h",0,0,0,0,1
@Paytmcare Please team make it quick ! Thank you .,0,1,0,0,0
@Flipkart 1) Sony bravia Tv 2) Wall paintings 3)Crockery sets #FlipkartFestiveHomes,0,0,0,0,1
"@Snapdeal_Help product delivered vide order no. 8716660829 on 3-10-15 Placed req for return, none has cum Delivery boy has a different story",0,1,0,0,0
@viraatsud Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion Week and win big.,0,0,0,0,1
@Paytmcare @vijayshekhar WOW paytm really did you forward my request for fast delivery order--1250850424 its been 4 days now still status &gt;&gt;,0,1,0,0,0
RT gautamnag8: Being_Akbar spiciygirl #JOIN &amp; #WIN Rs 5000 Flipkart Voucher from PrivilegeCard1 #FeelPrivilegedCompetition ...,0,0,0,0,1
(Contest Added) Flipkart Big Billion Days- Indias Greatest Sale Ever from Oct 13th Oct 17th ~ Close To Deals http://t.co/M1klgVfOX3,0,0,0,1,0
"Flipkart limbers up back-end ahead of mega sale - Adds 3 new call centres, strengthens logistics for Big Billion S... http://t.co/9n20Nax6yn",0,0,0,0,1
@flipkartsupport it's anuragagin@yahoo.com,0,0,0,0,1
@Flipkart to my family 1)BPl (40) LED TV (Dad) 2)HomeTown Vento (bro) 3)Corelle Pack (mom) #FlipkartFestiveHomes https://t.co/3tT526qfpC,0,0,0,0,1
"@Paytm Thanks guys, was lucky enough to ditch 5% offer and go for the uncertain LUCKY10! Got 100 back, awesome!!",0,0,0,1,0
"@snapdeal @Snapdeal_Help A snaodeal Order of mine was delivered yesterday, and I didn't receive the Invoice on my email till now.",0,1,0,0,0
@flipkartsupport I think u forgot to get in touch.Why would u? coz i am resident of uttarakhand?no deliveries of gud phones and no replies!,0,1,0,0,0
SuzanBero: deals_duck: Get Flat 40%off On Kids Brand Toys and On more Latest product Flipkart. ... https://t.co/snLUnYP61G,0,0,0,1,0
Register for #icicibankpay by sending a DM &amp; grab a Flipkart Voucher! Register now: http://t.co/cyoGOzrUox http://t.co/q8tecXCLQS,0,0,0,0,1
Good going @Flipkart @_sachinbansal https://t.co/frng8y3WS3,0,0,0,0,1
@flipkartsupport No mail received. Please check your mail servers. TV is installed but I would still demand refund in case email is not recd,0,1,0,0,0
@Paytmcare pl find attached receipt of the courier company for returning the goods.. Pl process the reimbursements. http://t.co/UNnG8oKFq0,0,1,0,0,0
"@Flipkart 1) 40"" FHD VU TV 2) HOB TOP PRESTIGE GAS STOVE 3) DURIAN BLOS LEATHER SOFA SET #FlipkartFestiveHomes https://t.co/FlmfPMmzUD",0,0,0,0,1
@Paytmcare but its more than 24hours...,0,1,0,0,0
@Flipkart meanwhile I hate you guys for not delivering to most small towns.,0,1,0,0,0
Super disappointed @amazonIN . MRP 349 sold at 499 on Diwali Sale!!! Didn't have this on @Flipkart #BigBillionDays https://t.co/Sl4721fjCY,0,0,0,1,0
"OhMyRupee Deal PayTm Sunglasses offer : Get upto 70% Cashback on Sunglasses , etc: PayTm... http://t.co/2ldOkjQFSn",0,0,0,1,0
"Einstein discovered atomic energy, proud to be man so men need #MensDay19Nov @amazon @Flipkart @snapdeal @LeeJeans https://t.co/UKca89CTf6",0,0,0,0,1
"Localisation is key to building an app-only economy: Mausam Bhatt, Senior Director, Flipkart (Your Story) https://t.co/y5HY6MFlyr",0,0,0,0,1
@Aakanksha_A_A @Flipkart coz they want to make sure you're unable to compare prices and its even more easier for them to loot us again :&gt;,0,0,0,1,0
@flipkartsupport @Flipkart it has been 3 days my problem has not been resolved. My reference no. IN1510292212449914289,0,1,0,0,0
@Flipkart FlipkartFestiveHomes My wishlist festive season 1) SONY BRAVIA LED TV 2) IPHONE 6S PLUS 3) SAMSUNG SPLIT 1.5 TON AC . . . 1,0,0,0,0,1
RT @MaybellineIndia: @viraatsud Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion We...,0,0,0,0,1
@Paytmcare could you please share the email id? Really appreciate your Twitter responses. Very Much better than ur callcenter.,0,1,0,0,0
"@amazonIN I need to order Timex Weekender and I want to know that the different colours of brand, where do I get them from separately?",0,0,1,0,0
RT @indealpanda: DKNY NY8307 Analog Watch - For Women- Flipkart Watches - Discount Coupons &amp; Sale: https://t.co/jLxpsDyO1C #Deals,0,0,1,0,0
RT @beingmazzy: My not-so-tech-savvy Mom did 2 recharge and bought 1 handbag within 1hr of Installing @Paytm app on her phone. #Paytmkaro #...,1,0,0,0,0
"RT @SamyakKapoor: I think this might have escalated to you @_sachinbansal, hopefully @Flipkart @flipkartsupport OD204176606680665000 https:...",0,1,0,0,0
RT @MaybellineIndia: @NafisaK619912 Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashio...,0,0,0,0,1
@flipkartsupport Helllo Please reply my DM. Its been 2 days,0,1,0,0,0
@sonymusicindia Frnds join and win flipkart vouchers #ShorShagunShaadi @Sheetalsingh23 @Reva_12 @Ismailkhann16 @AshaK_13,0,0,0,0,1
@Paytmcare well. It doesn't help me at all. I had no idea there was a limit otherwise wouldn't have done top ups in small amounts +,0,1,0,0,0
@Paytmcare what us the time frame.24 hours.that's not done and that's not the way to run a campaign.daily wait for 24 hours.please resolve.,0,1,0,0,0
That #amazon moment when a Hardcover is cheaper than a Kindle edition! @KindleIndia @amazonIN http://t.co/tFccDIPKfo,0,0,0,1,0
@Paytmcare now you want me to share again,0,1,0,0,0
@_waseem Like Flipkart can not do away with discounts and cashbacks even when they know it's economically wrong. Buyers want that shit.,0,0,0,1,0
@Flipkart I love this app and his big billion game. Guys play and start your game and if you are lucky so get chance to win prizes,0,0,0,1,0
@Flipkart My wishlist is ready! Samsung LED TV Philips HD Air Fryer Durian Berry Sofa #FlipkartFestiveHomes https://t.co/sOmct7jSaq,0,0,0,0,1
@amazonIN my account two times and i used 2 invites to order one plus two give me back my invite or ship the op2 http://t.co/TXSkNQQXwg,0,1,0,0,0
"RT @anandc: Using all canvases to delight users = awesome. App-only, really? #Snapdealforchoice #DiwaliDilKiDealWali https://t.co/upYbezs8...",1,0,0,0,0
flipkart duplicate product scam https://t.co/mhjTqhHlZE https://t.co/alKMz3GIFy,0,0,0,0,1
Download the @Matchify app from here:- https://t.co/iRrqIIt59a Review it and win Moto X Play and @Flipkart Voucher Daily @aditikaps,0,0,0,0,1
Enjoying Shopping like never before!! #CollaborativeShoppingWithFamily @Flipkart #Ping :) :) Thanks for such a great product !,1,0,0,0,0
@Candid_HRavi yes btw thank you :) tum bhi order kar do @hrxbrand @snapdeal @iHrithik,0,0,0,0,1
@Paytmcare it was vodafone recharge and its more than 4 days now...but the money has still not been credited to my account.,0,1,0,0,0
#BigBillionDay thanks for giving voucher @Flipkart,0,0,0,1,0
"@Paytm @Paytmcare code not working Shows ""you have exceeded the max no of tries"" when I haven't used it even once. https://t.co/8psFOXAbBO",0,1,0,0,0
@Flipkart My Wishlist ; #FlipkartFestiveHomes 5 https://t.co/Z8HSX0R3Pf,0,0,0,0,1
"@Flipkart Flipkart web solution has a flaw,It is not taking even the date time exactly&amp; there is no way to speak to customer care executive",0,1,0,0,0
"@Flipkart #FlipkartFestiveHomes #1)Vu 32"" FHD TV.#2)#Aut.RotiMaker,#3)#Wooden6RackShelf.2 match #FastLife wit Luxury https://t.co/ThhcpgyJ4z",0,0,0,0,1
hi flipkartsupport #NominateToriKelly #MTVEMA,0,0,0,0,1
"@_sachinbansal Sir, I ordered K3note from flipkart on 16/10 and I was given a deliverydate of 30/10.As I had to leave for my hometown(contd)",0,1,0,0,0
"@Paytmcare pathetic customer care. They will irritate the customers to the core , so that they don't follow up again.",0,1,0,0,0
"@MotorolaSupport @flipkart I got my moto x play, &amp; must say its a gaint of a phone, its power could be felt. Superb smooth &amp;reasonable price",0,1,0,0,0
RT @baapoffers: FREE Rs 250 #Amazon #kindle #ebooks on purchase of Amazon.in Email Gift Cards https://t.co/2bCVF6kHuh #freebie #giftcard #D...,0,0,0,1,0
@iShaktimaan earphone @flipkartsupport @Flipkart,0,0,0,0,1
@Flipkart 1.Mi 4i 2.jbl earphones 3.intex 32 inches led tv,0,0,0,0,1
Dr @flipkartsupport The status of the order# OD204277408739356000 shows that CUSTOMER REQUEST ANOTHER DATE OF DELIVERY. We havent requested,0,1,0,0,0
"Impressed with the customer support received from team @amazonIN Quick and Fast Resolution, Learn Something From Them @askmebazaar @snapdeal",0,1,0,0,0
@Paytmcare 10:30 am,0,0,0,0,1
"@_sachinbansalSir, I ordered K3note from flipkart on 16/10 and I was given a deliverydate of 30/10.As I had to leave for my hometown(contd.)",0,1,0,0,0
@priyanka1aqua Follow @sonymusicindia and Participate in #ShorShagunShaadi contest to win flipkart vouchers.,0,0,0,1,0
@Flipkart Here's my Wishlist that makes my home perfect festive home!!Plz help in fulfilling! #FlipkartFestiveHomes https://t.co/NIomPzXPLo,0,0,0,0,1
@flipkartsupport Your app says I have no purchased ebooks. Can't access them through the browser either. WHAT's GOING ON?,0,1,0,0,0
RT @MaybellineIndia: @samiabaloch1111 Tag your friends and share your favorite runway look from Amazon India Fashion Week to win big. #Mayb...,0,0,0,0,1
"Flipkart se ""@PreetJack: @adrashyababa """,0,0,0,0,1
Why don't People be fare in there Job? @Paytm #EComCompanies @snapdeal @Flipkart https://t.co/c6DO622KIO,0,0,0,0,1
@Flipkart #FlipkartFestiveHomes 1. LED TV for dad still we hv old black in white tv 2 cookware- maa 3- diya- home https://t.co/quW2DqMbFz 5,0,0,0,0,1
"#startups Localisation is key to building an app-only economy: Mausam Bhatt, Senior Director, Flipkart https://t.co/PYyUxHXyGM",0,0,0,0,1
"@Snapdeal_Help if the coupon was worked, I would have got 500 off+500 fc credits+ SBI 10% cashback. I missed my offer.",0,1,0,0,0
@flipkartsupport where??? See @Flipkart https://t.co/wStqySYgK8,0,0,0,0,1
#FlipkartFestiveHomes @Flipkart Need these stuffs in ma happiee home https://t.co/Zm47i0JrVU,0,0,0,0,1
Pic 5 : Akshay sir spotted at Flipkart Big billion day success party last night! https://t.co/jeS1X0goo0,0,0,0,0,1
Some serious work required to improve UX on @Paytm wallet n app.Load time &gt; 30 sec even on 8Mbps.Txn stmnt leaves out details @vijayshekhar,1,0,0,0,0
@flipkartsupport ..sudiptadutta91@outlook.com,0,1,0,0,0
@Flipkart This is My Wishlist Wall Shell Micromax TV Samsung Microwave #FlipkartFestiveHomes . https://t.co/ZsgZREmZTn,0,0,0,0,1
RT @MaybellineIndia: @Fazliyat Participate in our #MaybellineAtAIFW giveaway! Share your favorite runway look from Amazon India Fashion Wee...,0,0,0,0,1
@Paytmcare hasn't this been a standard reply! Y'all have delayed this &amp; I've been a loyalist. How'd you make up?,0,1,0,0,0
"Flipkart's Happy Diwali Sale 2015: Motorola phones Moto G (Gen 3), X Play, others get huge discount https://t.co/goFRPtuVJt",0,0,0,1,0
@Paytm Mostly products of paytm r not shippable in state capital regions #paytmsestadium #IndvsSA @Paytmcare,0,1,0,0,0
#flipkart @Flipkart @flipkartsupport @_sachinbansal giftd a gvc 2 my wife that bcame a pain in neck ur cust supp sucking blood 4 a mnth now,0,1,0,0,0
@flipkartsupport @_sachinbansal three parellel inputs at same time traumatized me. Prime Minister can be reached not Flipkart owners,0,1,0,0,0
@Paytmcare my another order for Panasonic P55 Novo 16 GB order # 1251798479 plz don't send it through ecom express.,0,1,0,0,0
@Flipkart to my family 1)BPl (40) LED TV (Dad) 2)HomeTown Vento (bro) 3)Corelle Pack (mom) #FlipkartFestiveHomes 1 https://t.co/d3Mcy07sAD,0,0,0,0,1
